"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"CU","2021-04-10","75.8","1.84","5.88","Ohtani, Shohei",660271,571927,,"ball",,,,,"13","Shohei Ohtani grounds out, second baseman Marcus Semien to first baseman Rowdy Tellez.","R","L","L","TOR","LAA","B",,,"0","0",2021,"-1.11","-0.85","-0.67","1.10",,,"664058","2","5","Top",,,,,"643376",,,-3.2527413123695563,-110.4176933970614,-1.3599980962655813,-8.428020117180443,20.975950954477113,-39.024352806868485,"3.41","1.62",,,,"75.7","2365","6.3",632227,571927,"643376","642133","543760","669289","666182","641943","641505","545341","54.18",,,,,,,,"51","1","Curveball","14","1","1","14","1","14","1","14",,,"319","0","0.036"
"CH","2021-04-10","84.4","1.93","5.63","Ohtani, Shohei",660271,571927,"strikeout","called_strike",,,,,"6","Shohei Ohtani called out on strikes.","R","L","L","TOR","LAA","S","2",,"2","2",2021,"1.33","0.41","0.53","2.74",,,"664058","1","3","Top",,,,,"643376",,,-5.919330595338105,-122.74262012583166,-1.1764601034261961,14.591312733058107,24.049091590020748,-28.007050499110008,"3.38","1.63",,,,"84.9","2123","6.6",632227,571927,"643376","642133","543760","669289","666182","641943","641505","545341","53.9",,,"0","1","0","0",,"27","5","Changeup","7","0","0","7","0","7","0","7","Standard","Standard","99","0.007","-0.261"
"SL","2021-04-10","87.3","1.81","5.75","Ohtani, Shohei",660271,571927,,"blocked_ball",,,,,"13","Shohei Ohtani called out on strikes.","R","L","L","TOR","LAA","B",,,"1","2",2021,"-0.41","0.21","-3.47","0.41",,,"664058","1","3","Top",,,,,"643376",,,-11.855555291151008,-126.38055500757358,-7.0078801872306045,-1.620002325767084,29.56640275667881,-28.392407990685143,"3.46","1.63",,,,"86.7","2209","6.6",632227,571927,"643376","642133","543760","669289","666182","641943","641505","545341","53.94",,,,,,,,"27","4","Slider","7","0","0","7","0","7","0","7","Standard","Standard","257","0","0.051"
"SI","2021-04-10","93.1","1.68","5.91","Ohtani, Shohei",660271,571927,,"foul",,,,,"5","Shohei Ohtani called out on strikes.","R","L","L","TOR","LAA","S",,,"1","1",2021,"1.1","0.56","-0.10","2.41",,,"664058","1","3","Top",,,,,"643376",,,-6.986057553866967,-135.3875206958622,-4.434450204636491,15.025494383114783,29.970533951761997,-24.472631410820906,"3.55","1.63","121","76.6","9","93.2","2083","6.4",632227,571927,"643376","642133","543760","669289","666182","641943","641505","545341","54.08",,,,,,,,"27","3","Sinker","7","0","0","7","0","7","0","7","Standard","Standard","126","0","-0.086"
"SL","2021-04-10","85.5","1.97","5.74","Ohtani, Shohei",660271,571927,,"swinging_strike",,,,,"4","Shohei Ohtani called out on strikes.","R","L","L","TOR","LAA","S",,,"1","0",2021,"-0.26","0.13","-0.81","2.29",,,"664058","1","3","Top",,,,,"643376",,,-6.036671030230558,-124.43692187804909,-2.07844223932496,-1.4180533626946454,26.754249546855362,-30.603736442531737,"3.55","1.63",,,,"85.4","2183","6.4",632227,571927,"643376","642133","543760","669289","666182","641943","641505","545341","54.14",,,,,,,,"27","2","Slider","7","0","0","7","0","7","0","7","Standard","Standard","236","0","-0.051"
"SI","2021-04-10","93.3","1.77","5.92","Ohtani, Shohei",660271,571927,,"ball",,,,,"13","Shohei Ohtani called out on strikes.","R","L","L","TOR","LAA","B",,,"0","0",2021,"1.07","1.28","-1.82","1.67",,,"664058","1","3","Top",,,,,"643376",,,-11.609512489625835,-135.190885730944,-7.9295630135471615,15.758601147018078,30.571117796654942,-14.758518988770213,"3.44","1.6",,,,"93.1","2210","6.5",632227,571927,"643376","642133","543760","669289","666182","641943","641505","545341","53.99",,,,,,,,"27","1","Sinker","7","0","0","7","0","7","0","7","Standard","Standard","126","0","0.046"
"SL","2021-04-10","77.3","2.74","6.15","Ohtani, Shohei",660271,543548,"strikeout","swinging_strike",,,,,"13","Shohei Ohtani strikes out swinging.","R","L","L","TOR","LAA","S","2",,"3","2",2021,"-0.43","0.23","-1.35","1.84",,,,"1","8","Top",,,,,"643376",,,-7.870368471898912,-112.32372391844677,-2.5996443997774525,-2.1571423886747616,21.18310410981119,-29.926531049881856,"3.55","1.63",,,,"76.7","2137","6",632227,543548,"643376","642133","605412","669289","543760","641943","641505","545341","54.49",,,"0","1","0","0",,"72","6","Slider","14","1","1","14","1","14","1","14",,,"173","0","-0.212"
"FF","2021-04-10","83.8","2.7","6.22","Ohtani, Shohei",660271,543548,,"foul",,,,,"2","Shohei Ohtani strikes out swinging.","R","L","L","TOR","LAA","S",,,"3","1",2021,"0.47","1.67","0.01","3.02",,,,"1","8","Top",,,,,"643376",,,-7.107727588303151,-121.88892643748626,-4.270430137525694,6.015873125765905,23.148057039562786,-14.870835940788439,"3.55","1.63","194","66.1","55","83.6","2018","6.1",632227,543548,"643376","642133","605412","669289","543760","641943","641505","545341","54.42",,,,,,,,"72","5","4-Seam Fastball","14","1","1","14","1","14","1","14",,,"151","0","-0.065"
"FF","2021-04-10","83.9","2.75","6.22","Ohtani, Shohei",660271,543548,,"called_strike",,,,,"5","Shohei Ohtani strikes out swinging.","R","L","L","TOR","LAA","S",,,"3","0",2021,"0.53","1.68","-0.01","2.42",,,,"1","8","Top",,,,,"643376",,,-7.391403134990703,-122.00186382848099,-5.7070272077457584,6.664980697835888,22.72419728207699,-14.431936449364267,"3.46","1.59",,,,"83.7","2029","6.1",632227,543548,"643376","642133","605412","669289","543760","641943","641505","545341","54.44",,,,,,,,"72","4","4-Seam Fastball","14","1","1","14","1","14","1","14",,,"151","0","-0.049"
"FF","2021-04-10","83.4","2.7","6.26","Ohtani, Shohei",660271,543548,,"ball",,,,,"12","Shohei Ohtani strikes out swinging.","R","L","L","TOR","LAA","B",,,"2","0",2021,"0.42","1.76","0.18","3.59",,,,"1","8","Top",,,,,"643376",,,-6.5911306591180185,-121.29701331350265,-3.190516924698658,5.4341600401979235,22.62229147460058,-14.280814007511367,"3.44","1.67",,,,"83.1","2010","6",632227,543548,"643376","642133","605412","669289","543760","641943","641505","545341","54.48",,,,,,,,"72","3","4-Seam Fastball","14","1","1","14","1","14","1","14",,,"153","0","0.088"
"CU","2021-04-10","73.3","2.94","6.2","Ohtani, Shohei",660271,543548,,"ball",,,,,"13","Shohei Ohtani strikes out swinging.","R","L","L","TOR","LAA","B",,,"1","0",2021,"-0.12","-0.07","-0.18","1.28",,,,"1","8","Top",,,,,"643376",,,-6.062518083455745,-106.62565097714527,-2.5131581832034544,0.038507788471231534,17.369611278357482,-32.50271384066031,"3.49","1.59",,,,"73","2327","5.9",632227,543548,"643376","642133","605412","669289","543760","641943","641505","545341","54.57",,,,,,,,"72","2","Curveball","14","1","1","14","1","14","1","14",,,"319","0","0.05"
"FF","2021-04-10","83.2","2.72","6.24","Ohtani, Shohei",660271,543548,,"ball",,,,,"11","Shohei Ohtani strikes out swinging.","R","L","L","TOR","LAA","B",,,"0","0",2021,"0.68","1.57","-0.03","4.10",,,,"1","8","Top",,,,,"643376",,,-7.585699449017348,-121.0021026473728,-1.5485058553041946,8.072793705947232,21.943700039161364,-16.613327834950372,"3.53","1.63",,,,"82.8","2123","5.9",632227,543548,"643376","642133","605412","669289","543760","641943","641505","545341","54.57",,,,,,,,"72","1","4-Seam Fastball","14","1","1","14","1","14","1","14",,,"149","0","0.026"
"CU","2021-04-10","78.9","1.73","5.96","Ohtani, Shohei",660271,571927,"triple","hit_into_play",,,,,"8","Shohei Ohtani triples (2) on a fly ball to right fielder Randal Grichuk.","R","L","L","TOR","LAA","X","9","fly_ball","0","1",2021,"-1.07","-0.84","-0.27","2.22",,,,"1","1","Top",203.16,116.97,,,"643376",,,-2.3613735545178596,-114.90899988101637,0.19636390659452396,-9.0648375142547,20.440471955618367,-39.87048894097801,"3.55","1.63","278","82.1","33","79","2315","6.2",632227,571927,"643376","642133","543760","669289","666182","641943","641505","545341","54.28","0.04","0.049","1.6","1","1","2","3","2","2","Curveball","0","0","0","0","0","0","0","0","Standard","Standard","313","-0.071","0.726"
"SI","2021-04-10","94.9","1.71","6.05","Ohtani, Shohei",660271,571927,,"called_strike",,,,,"4","Shohei Ohtani triples (2) on a fly ball to right fielder Randal Grichuk.","R","L","L","TOR","LAA","S",,,"0","0",2021,"1.07","1.16","-0.55","2.64",,,,"1","1","Top",,,,,"643376",,,-8.299345186896971,-137.90489966818197,-5.867504730679343,15.472403017910507,29.970888369486072,-16.209166714540753,"3.47","1.63",,,,"95.2","2263","6.5",632227,571927,"643376","642133","543760","669289","666182","641943","641505","545341","54.04",,,,,,,,"2","1","Sinker","0","0","0","0","0","0","0","0","Standard","Standard","131","0","-0.027"
"SI","2021-04-09","91.6","-1.52","6.35","Ohtani, Shohei",660271,643615,"home_run","hit_into_play",,,,,"5","Shohei Ohtani homers (3) on a fly ball to center field.","R","L","R","TOR","LAA","X",,"fly_ball","0","0",2021,"-1.5","0.69","-0.27","2.25",,,,"0","5","Top",97.57,30.51,,,"672386",,,6.431483621960447,-133.19371205479052,-6.012404110322846,-19.286161091843084,28.49412553093526,-22.83506694280892,"3.55","1.63","422","108.2","30","92","2129","6.6",634512,643615,"672386","665489","543760","605412","666182","641943","641505","624415","53.94","0.974","1.962","2","1","0","3","6","35","1","Sinker","0","4","4","0","5","0","5","0","Standard","Standard","238","-0.038","1"
"CH","2021-04-09","80.5","-1.21","6.54","Ohtani, Shohei",660271,643615,"double","hit_into_play",,,,,"7","Shohei Ohtani doubles (1) on a fly ball to center fielder Jonathan Davis.   Max Stassi scores.    Jose Rojas scores.    David Fletcher scores.","R","L","R","TOR","LAA","X","8","fly_ball","1","2",2021,"-1.04","0.56","-0.67","2.12","545358","670351","664058","2","2","Top",161.41,53.65,,,"672386",,,3.1929712936053294,-117.27416397291668,-4.2437086696332145,-10.241203691050206,21.69671026665648,-26.39248624549275,"3.55","1.63","369","98.3","30","80.8","1372","6.4",634512,643615,"672386","665489","543760","624415","666182","666971","641505","641943","54.13","0.44","0.822","1.25","1","1","1","6","16","4","Changeup","0","1","1","0","4","0","4","0",,,"236","-0.217","2.491"
"CH","2021-04-09","82.0","-1.06","6.56","Ohtani, Shohei",660271,643615,,"swinging_strike",,,,,"7","Shohei Ohtani doubles (1) on a fly ball to center fielder Jonathan Davis.   Max Stassi scores.    Jose Rojas scores.    David Fletcher scores.","R","L","R","TOR","LAA","S",,,"1","1",2021,"-1.14","0.76","-0.71","1.68","545358","670351","664058","2","2","Top",,,,,"672386",,,2.9997305551289024,-119.27171013063055,-5.962814003445867,-11.480798313623591,22.3173629395108,-23.988062227971596,"3.55","1.63",,,,"82.2","1550","6.4",634512,643615,"672386","665489","543760","624415","666182","666971","641505","641943","54.12",,,,,,,,"16","3","Changeup","0","1","1","0","1","0","1","0",,,"221","0","-0.21"
"CH","2021-04-09","79.5","-1.17","6.55","Ohtani, Shohei",660271,643615,,"foul",,,,,"13","Shohei Ohtani doubles (1) on a fly ball to center fielder Jonathan Davis.   Max Stassi scores.    Jose Rojas scores.    David Fletcher scores.","R","L","R","TOR","LAA","S",,,"1","0",2021,"-1.12","1.04","-1.60","2.16","545358","670351","664058","2","2","Top",,,,,"672386",,,1.1461869677743495,-115.6945015660954,-4.768701369380863,-10.223976188155584,22.878867919230178,-22.17515288171363,"3.55","1.63","155","63.8","59","79.2","1571","6.2",634512,643615,"672386","665489","543760","624415","666182","666971","641505","641943","54.29",,,,,,,,"16","2","Changeup","0","1","1","0","1","0","1","0",,,"230","0","-0.154"
"SI","2021-04-09","91.1","-1.37","6.4","Ohtani, Shohei",660271,643615,,"ball",,,,,"13","Shohei Ohtani doubles (1) on a fly ball to center fielder Jonathan Davis.   Max Stassi scores.    Jose Rojas scores.    David Fletcher scores.","R","L","R","TOR","LAA","B",,,"0","0",2021,"-1.47","0.72","-1.60","1.49","545358","670351","664058","2","2","Top",,,,,"672386",,,2.595781341902878,-132.50920707204952,-7.95588365015517,-17.797330212483295,30.04696304086247,-22.190845781988052,"3.39","1.54",,,,"91.2","2146","6.5",634512,643615,"672386","665489","543760","624415","666182","666971","641505","641943","54.01",,,,,,,,"16","1","Sinker","0","1","1","0","1","0","1","0",,,"232","0","0.084"
"FF","2021-04-09","94.2","-2.28","5.02","Ohtani, Shohei",660271,676709,"field_out","hit_into_play",,,,,"5","Shohei Ohtani lines out sharply to center fielder Jonathan Davis.","R","L","R","TOR","LAA","X","8","line_drive","2","2",2021,"-0.65","1.13","-0.03","2.46",,,,"0","9","Top",105.25,70.35,,,"672386",,,7.294528845192952,-137.07694410699943,-3.5115266755922283,-9.795442963353697,28.559769726454412,-17.258843458902245,"3.55","1.63","324","108.8","14","94.2","2211","6.2",634512,676709,"672386","665489","543760","605412","666182","641943","641505","624415","54.32","0.714","0.751","0","1","0","0","5","70","7","4-Seam Fastball","1","7","7","1","7","1","7","1",,,"209","0","-0.216"
"SL","2021-04-09","86.7","-2.28","5.15","Ohtani, Shohei",660271,676709,,"foul",,,,,"6","Shohei Ohtani lines out sharply to center fielder Jonathan Davis.","R","L","R","TOR","LAA","S",,,"2","2",2021,"0.67","0.35","0.58","2.70",,,,"0","9","Top",,,,,"672386",,,5.443689251751605,-126.22870832925739,-0.4037833088733471,6.025293453095487,25.53725151344976,-28.56548605652933,"3.55","1.63",,,,"86.3","2400","6",634512,676709,"672386","665489","543760","605412","666182","641943","641505","624415","54.49",,,,,,,,"70","6","Slider","1","7","7","1","7","1","7","1",,,"146","0","0"
"SL","2021-04-09","86.7","-2.28","5.11","Ohtani, Shohei",660271,676709,,"foul",,,,,"5","Shohei Ohtani lines out sharply to center fielder Jonathan Davis.","R","L","R","TOR","LAA","S",,,"2","2",2021,"0.68","0.41","0.19","2.62",,,,"0","9","Top",,,,,"672386",,,4.506812549784228,-126.36072033747307,-0.6502152643467782,6.498170727498845,24.173888499598796,-27.831461056135065,"3.55","1.63","4","65.6","-35","86.6","2366","6",634512,676709,"672386","665489","543760","605412","666182","641943","641505","624415","54.47",,,,,,,,"70","5","Slider","1","7","7","1","7","1","7","1",,,"149","0","0"
"SL","2021-04-09","85.3","-2.32","5.17","Ohtani, Shohei",660271,676709,,"swinging_strike",,,,,"11","Shohei Ohtani lines out sharply to center fielder Jonathan Davis.","R","L","R","TOR","LAA","S",,,"2","1",2021,"0.5","0.22","-0.63","3.70",,,,"0","9","Top",,,,,"672386",,,2.9565920144541002,-124.3101573088455,2.2995065342304297,4.672732991028778,22.35187692145289,-30.484120968616708,"3.55","1.63",,,,"85.2","2405","5.9",634512,676709,"672386","665489","543760","605412","666182","641943","641505","624415","54.61",,,,,,,,"70","4","Slider","1","7","7","1","7","1","7","1",,,"136","0","-0.066"
"CU","2021-04-09","78.5","-2.21","5.37","Ohtani, Shohei",660271,676709,,"ball",,,,,"11","Shohei Ohtani lines out sharply to center fielder Jonathan Davis.","R","L","R","TOR","LAA","B",,,"1","1",2021,"1.08","-0.73","-1.75","4.89",,,,"0","9","Top",,,,,"672386",,,-1.0023346260582202,-114.10465495454818,7.079722232278213,9.639660498679293,21.293606500051958,-40.06529225409101,"3.33","1.54",,,,"77.6","2640","5.7",634512,676709,"672386","665489","543760","605412","666182","641943","641505","624415","54.77",,,,,,,,"70","3","Curveball","1","7","7","1","7","1","7","1",,,"55","0","0.052"
"FF","2021-04-09","94.1","-2.05","5.92","Ohtani, Shohei",660271,606303,"field_out","hit_into_play",,,,,"2","Shohei Ohtani flies out to left fielder Josh Palacios.","R","L","R","TOR","LAA","X","7","fly_ball","1","2",2021,"-0.73","1.23","-0.09","3.49",,,,"0","7","Top",72.17,101.29,,,"672386",,,6.670437443480603,-136.87661880921277,-3.3349108824833573,-10.6326245940685,28.978191165088734,-16.094980060711677,"3.55","1.63","278","89.5","47","93.8","2163","6",634512,606303,"672386","665489","543760","605412","666182","641943","641505","624415","54.48","0","0","0","1","0","0","3","52","4","4-Seam Fastball","0","7","7","0","7","0","7","0","Strategic","Standard","221","0.001","-0.173"
"CU","2021-04-09","79.7","-2.15","5.34","Ohtani, Shohei",660271,676709,,"foul",,,,,"5","Shohei Ohtani lines out sharply to center fielder Jonathan Davis.","R","L","R","TOR","LAA","S",,,"1","0",2021,"1.11","-0.62","0.02","2.31",,,,"0","9","Top",,,,,"672386",,,2.6670190017874607,-116.0420157319087,1.2534160390380953,9.481278363710901,22.496337967154837,-38.22937563151628,"3.55","1.63","240","73.8","49","79.1","2624","5.9",634512,676709,"672386","665489","543760","605412","666182","641943","641505","624415","54.61",,,,,,,,"70","2","Curveball","1","7","7","1","7","1","7","1",,,"51","0","-0.049"
"FF","2021-04-09","94.7","-1.74","6.07","Ohtani, Shohei",660271,606303,,"called_strike",,,,,"6","Shohei Ohtani flies out to left fielder Josh Palacios.","R","L","R","TOR","LAA","S",,,"1","1",2021,"-0.68","1.37","0.62","2.23",,,,"0","7","Top",,,,,"672386",,,7.600439401478337,-137.60730020713888,-7.3629709997369,-10.231662808598953,29.171013156645557,-13.357999308785132,"3.45","1.58",,,,"94.2","2253","6",634512,606303,"672386","665489","543760","605412","666182","641943","641505","624415","54.54",,,,,,,,"52","3","4-Seam Fastball","0","7","7","0","7","0","7","0","Strategic","Standard","217","0","-0.057"
"FF","2021-04-09","93.7","-2.3","5.25","Ohtani, Shohei",660271,676709,,"ball",,,,,"11","Shohei Ohtani lines out sharply to center fielder Jonathan Davis.","R","L","R","TOR","LAA","B",,,"0","0",2021,"-0.38","1.13","-1.78","3.40",,,,"0","9","Top",,,,,"672386",,,2.1493430976725705,-136.48042373846184,-1.5246668465948623,-5.209724252638538,30.747226228436105,-17.915760419402766,"3.35","1.55",,,,"93.2","2186","6",634512,676709,"672386","665489","543760","605412","666182","641943","641505","624415","54.54",,,,,,,,"70","1","4-Seam Fastball","1","7","7","1","7","1","7","1",,,"207","0","0.038"
"CH","2021-04-09","85.0","-2.06","6.13","Ohtani, Shohei",660271,606303,,"foul",,,,,"11","Shohei Ohtani flies out to left fielder Josh Palacios.","R","L","R","TOR","LAA","S",,,"1","0",2021,"-1.42","0.49","-0.91","2.70",,,,"0","7","Top",,,,,"672386",,,5.444911054690107,-123.73276060776621,-2.682586395365639,-15.65236238976159,24.098795558838766,-26.8044040884242,"3.55","1.63","294","84.2","45","84.1","1974","5.6",634512,606303,"672386","665489","543760","605412","666182","641943","641505","624415","54.85",,,,,,,,"52","2","Changeup","0","7","7","0","7","0","7","0","Strategic","Standard","231","0","-0.049"
"SL","2021-04-09","78.5","-2.3","6.19","Ohtani, Shohei",660271,606303,,"ball",,,,,"11","Shohei Ohtani flies out to left fielder Josh Palacios.","R","L","R","TOR","LAA","B",,,"0","0",2021,"0.99","-0.1","-0.64","3.52",,,,"0","7","Top",,,,,"672386",,,1.7324934754479395,-114.3686320252664,1.189063392383865,8.41519771536355,20.461878792470426,-33.50984744305099,"3.39","1.59",,,,"77.8","2473","5.6",634512,606303,"672386","665489","543760","605412","666182","641943","641505","624415","54.87",,,,,,,,"52","1","Slider","0","7","7","0","7","0","7","0","Strategic","Standard","50","0","0.038"
"KC","2021-04-09","81.2","-2.79","6.03","Ohtani, Shohei",660271,475479,"strikeout","swinging_strike",,,,,"11","Shohei Ohtani strikes out swinging.","R","L","R","TOR","LAA","S","2",,"2","2",2021,"0.29","-0.54","-0.94","2.85",,,,"1","1","Top",,,,,"672386",,,3.5277491315647094,-118.34199319081652,0.4248687541593119,2.067294633954244,21.205572371437974,-37.54833009927907,"3.55","1.63",,,,"80","2601","5.2",634512,475479,"672386","665489","543760","624415","666182","666971","641505","641943","55.26",,,"0","1","0","0",,"2","5","Knuckle Curve","0","0","0","0","0","0","0","0","Standard","Strategic","45","0.015","-0.142"
